EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,DistanceFromHome,Education,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,JobInvolvement,PerformanceRating,Mean_In_Time,Mean_Out_Time,Mean_Duration_Hours,Attrition_Yes
-1.5831199246433072,1.1488641518051204,-1.0853364387843123,-0.5391662584750891,-1.0109093429124179,-1.8684257522543597,-0.9614863916702531,-0.7396235878105297,-0.67846359583741,0.21605427699257776,0.24198831185855807,-0.6788770437360288,0.15570708143992978,-0.16461310905422863,-0.6791456840737199,0.24583399463483546,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.37967212888114743,-0.42623001504290287,0.7853449652297505,1.2929566682342766,1.2827787508969106,0
1.1698607014122862,1.1488641518051204,0.3362060901847455,-0.6486681098094882,1.827157989468953,0.08504925188071055,-0.05778754527941421,-1.1520446508250117,0.5246021289888778,-1.1505541015749308,2.5899937140505074,0.2216056761596102,0.9316033855643252,-0.0013328996684553085,-0.3687152874355457,0.8065414765793012,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.785510994007814,-0.42623001504290287,0.1916645142802266,-0.8299441491451622,-0.8327756337734135,0
-1.5831199246433072,-0.6661066199880306,-1.0853364387843123,1.4318670655440953,-0.14714972001373974,1.0617867539482457,-0.9614863916702531,0.6722970529577506,0.12358022071344858,2.1293060069870897,-0.9320143892374165,2.151211504507408,-0.6201892226844656,0.48850772848886465,-0.3687152874355457,0.5261877356070683,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-1.0261667362455191,2.346151056253851,-1.2684684867036073,-1.2783285011951326,-1.2616476967233956,0
-0.6654597159581094,-1.5735920058846058,1.7577486191538032,-0.7581699611438873,-0.02375548817107146,0.08504925188071055,-0.05778754527941421,0.06843272473149734,-0.67846359583741,-0.3305890744344257,-0.9320143892374165,-1.322078986518628,-0.6201892226844656,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.37967212888114743,-0.42623001504290287,1.7480700208235538,-0.5583599976863244,-0.5819722459873318,1
-0.6654597159581094,-0.6661066199880306,-2.5068789677533703,1.5413689168784945,-0.8875151110697495,-1.8684257522543597,-0.9614863916702531,-0.5515799810264924,0.9256240372643071,-0.6039107501479274,-0.9320143892374165,0.6075268418291697,-0.6201892226844656,0.48850772848886465,0.5625759024789769,0.8065414765793012,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.37967212888114743,-0.42623001504290287,-1.0598780579916458,-0.769568070852719,-0.7555520579072105,0
-1.5831199246433072,-0.6661066199880306,0.3362060901847455,0.008342998196906572,-0.270543951856408,-0.8916882501868245,-0.9614863916702531,-0.9508273676335051,-0.67846359583741,0.21605427699257776,0.24198831185855807,-0.29295587806646917,0.15570708143992978,0.32522751910309133,1.4938670923934996,0.8065414765793012,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.37967212888114743,-0.42623001504290287,-0.5464246950083319,-0.18052260450136012,-0.17326659460912394,0
-0.6654597159581094,-1.5735920058846058,0.3362060901847455,-1.3056792178158831,-0.270543951856408,1.0617867539482457,1.7496101475022634,1.4790784935893775,-0.67846359583741,-0.6039107501479274,0.24198831185855807,-0.6788770437360288,-0.6201892226844656,-0.16461310905422863,-0.3687152874355457,0.24583399463483546,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.37967212888114743,-0.42623001504290287,-2.0065576959921656,-0.49625270567940494,-0.46946288380336804,0
1.1698607014122862,1.1488641518051204,1.7577486191538032,-0.8676718124782865,-0.5173324155417446,0.08504925188071055,-0.9614863916702531,-0.2917185899565742,0.5246021289888778,-1.1505541015749308,-0.9320143892374165,-0.42159626662298905,0.15570708143992978,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,-1.0261667362455191,-0.42623001504290287,1.23461665784024,-0.23180981079278767,-0.24853917122690794,0
1.1698607014122862,1.1488641518051204,0.3362060901847455,0.4463504035345031,-1.0109093429124179,0.08504925188071055,-0.05778754527941421,0.08075648653203311,0.12358022071344858,1.036019304133083,1.4159910129545328,0.6075268418291697,0.15570708143992978,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-1.0261667362455191,-0.42623001504290287,0.1916645142802266,1.0181264910607914,1.0160248139969776,0
1.1698607014122862,-1.5735920058846058,-2.5068789677533703,0.33684855220010396,-0.8875151110697495,0.08504925188071055,-0.05778754527941421,-0.3671485113219225,0.12358022071344858,-0.057267398720923963,0.24198831185855807,0.4788864532726499,0.15570708143992978,-0.32789331844000197,-0.3687152874355457,-1.1559347102263289,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1.785510994007814,-0.42623001504290287,-1.0919688931781093,-0.08855187591968079,-0.0738534452945562,1
1.1698607014122862,0.2413787659085449,1.7577486191538032,-0.3201625558062908,-0.270543951856408,-0.8916882501868245,1.7496101475022634,-0.7498225630937317,-0.67846359583741,2.1293060069870897,-0.9320143892374165,-0.8075174322925486,-0.6201892226844656,-0.32789331844000197,-0.058284890797371494,-1.1559347102263289,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.37967212888114743,2.346151056253851,-0.24156176073697969,2.086068951179807,2.0903524616320026,0
1.1698607014122862,-0.6661066199880306,0.3362060901847455,-1.4151810691502822,0.09963874367159682,0.08504925188071055,-0.05778754527941421,-0.2853442304045729,-0.67846359583741,0.4893759527060795,0.24198831185855807,-1.322078986518628,0.15570708143992978,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-2.4320056013721856,-0.42623001504290287,-1.3166047394832514,-0.22921299022107205,-0.21166145994307997,0
0.25220049272708844,0.2413787659085449,1.7577486191538032,0.33684855220010396,-1.0109093429124179,-1.8684257522543597,-0.9614863916702531,-0.9115188170628306,-0.67846359583741,0.4893759527060795,-0.9320143892374165,1.250728784611769,0.9316033855643252,2.1213098223465976,0.5625759024789769,1.3672489585237668,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.37967212888114743,-0.42623001504290287,-0.4982884422285853,-1.2772464926235827,-1.271035793819839,0
0.25220049272708844,0.2413787659085449,-1.0853364387843123,0.11784484953130571,-0.5173324155417446,0.08504925188071055,-0.9614863916702531,-0.03270711349358941,-1.0794855041128393,-1.1505541015749308,-0.9320143892374165,1.122088396055249,0.15570708143992978,1.9580296129608246,-0.3687152874355457,1.3672489585237668,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0.37967212888114743,-0.42623001504290287,0.20770993187350967,-0.31858689823103026,-0.32151558518200307,0
-1.5831199246433072,1.1488641518051204,0.3362060901847455,-0.42966440714069,2.0739464531542895,-0.8916882501868245,-0.9614863916702531,-0.4829493765166121,-1.0794855041128393,-0.8772324258614291,-0.9320143892374165,0.4788864532726499,-2.1719818309332566,1.141628566031958,0.5625759024789769,1.6476026994959998,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.37967212888114743,-0.42623001504290287,0.6569816244838964,-1.2051847217584082,-1.2144750736300667,0
1.1698607014122862,1.1488641518051204,0.3362060901847455,-0.2106607044718917,-0.8875151110697495,1.0617867539482457,0.8459113011114247,0.8420674956927177,-0.67846359583741,-0.6039107501479274,-0.9320143892374165,-1.193438597962108,-1.3960855268088612,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.37967212888114743,-0.42623001504290287,0.5446637013313254,-0.446480311388143,-0.45384793438198073,0
0.25220049272708844,1.1488641518051204,0.3362060901847455,0.33684855220010396,-0.6407266473844129,0.08504925188071055,-0.05778754527941421,0.622789527103874,-0.67846359583741,-0.6039107501479274,0.24198831185855807,-0.29295587806646917,0.15570708143992978,0.32522751910309133,1.8042974890316739,1.086895217551534,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,-1.0261667362455191,-0.42623001504290287,0.2558461846531537,-1.3025654931978334,-1.3065145934322304,0
-0.6654597159581094,1.1488641518051204,0.3362060901847455,1.3223652142096962,0.2230329755142651,1.0617867539482457,-0.05778754527941421,-0.636783920371576,0.12358022071344858,-1.1505541015749308,0.24198831185855807,2.151211504507408,0.9316033855643252,-0.32789331844000197,0.5625759024789769,-0.3148734873096303,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-1.0261667362455191,-0.42623001504290287,-1.8461035200598481,-1.0400702137400097,-1.0156444278546568,0
-1.5831199246433072,1.1488641518051204,0.3362060901847455,0.11784484953130571,1.7037637576262845,0.08504925188071055,0.8459113011114247,-0.5522174169816926,-0.67846359583741,1.855984331273588,-0.9320143892374165,-0.16431548950994934,0.15570708143992978,0.48850772848886465,-0.3687152874355457,1.3672489585237668,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,-1.0261667362455191,2.346151056253851,-0.03297133202501808,-0.5867086222609131,-0.5865576158786672,0
1.1698607014122862,0.2413787659085449,0.3362060901847455,-0.5391662584750891,0.7166099028849382,0.08504925188071055,-0.05778754527941421,0.09053050451176839,2.5297116703660243,1.3093409798465847,-0.9320143892374165,-0.16431548950994934,2.483395993813116,0.16194730971731802,1.4938670923934996,0.8065414765793012,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,-2.4320056013721856,2.346151056253851,-1.9423760256192388,-0.4075280028123729,-0.381548805816599,0
-0.6654597159581094,0.2413787659085449,0.3362060901847455,0.8843578088720997,-0.8875151110697495,0.08504925188071055,0.8459113011114247,-0.09113874272026767,-1.0794855041128393,-0.3305890744344257,-0.9320143892374165,-0.29295587806646917,-0.6201892226844656,0.16194730971731802,0.2521455058408027,-0.8755809692540959,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.37967212888114743,-0.42623001504290287,0.3521186902125442,-1.2633967829077513,-1.2687718000395891,0
0.25220049272708844,0.2413787659085449,0.3362060901847455,0.33684855220010396,2.0739464531542895,1.0617867539482457,-0.9614863916702531,-0.641883408013177,-1.0794855041128393,0.7626976284195812,0.24198831185855807,1.250728784611769,-0.6201892226844656,2.1213098223465976,-0.3687152874355457,2.2083101814404653,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.0261667362455191,-0.42623001504290287,0.7853449652297505,-1.2510618851920938,-1.2621989148711212,0
1.1698607014122862,-0.6661066199880306,-1.0853364387843123,1.2128633628752972,-1.0109093429124179,1.0617867539482457,-0.05778754527941421,1.4308458396459014,0.9256240372643071,-0.6039107501479274,0.24198831185855807,-0.5502366551795089,-0.6201892226844656,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.785510994007814,-0.42623001504290287,-0.835242211686401,-1.1738064731834854,-1.1629196576618377,0
1.1698607014122862,-0.6661066199880306,-1.0853364387843123,1.3223652142096962,-0.3939381836990763,-1.8684257522543597,0.8459113011114247,-0.7451480327555975,-0.2774416875619807,0.7626976284195812,0.24198831185855807,0.7361672303856895,-0.6201892226844656,0.32522751910309133,-0.6791456840737199,1.086895217551534,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,-1.0261667362455191,-0.42623001504290287,-0.24156176073697969,-0.9515619125872883,-0.9485940437022428,0
0.25220049272708844,0.2413787659085449,1.7577486191538032,-0.42966440714069,-0.7641208792270812,1.0617867539482457,1.7496101475022634,-0.12768507081840827,-1.0794855041128393,-0.8772324258614291,0.24198831185855807,0.35024606471613007,-0.6201892226844656,0.9783483566461847,0.2521455058408027,0.8065414765793012,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.37967212888114743,-0.42623001504290287,1.0099808115349953,-0.5187584839676254,-0.5325956197323534,0
0.25220049272708844,1.1488641518051204,0.3362060901847455,-0.10115885313749257,-0.14714972001373974,0.08504925188071055,0.8459113011114247,0.09754230001896978,0.5246021289888778,-0.8772324258614291,1.4159910129545328,-0.9361578208490684,-0.6201892226844656,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1.0261667362455191,-0.42623001504290287,2.165250878247477,-0.3278921719463537,-0.3572726021560222,0
1.1698607014122862,-0.6661066199880306,-1.0853364387843123,-0.42966440714069,0.59321567104227,0.08504925188071055,-0.9614863916702531,0.9172849384063325,0.9256240372643071,-0.8772324258614291,-0.9320143892374165,-0.035675100953429496,-0.6201892226844656,0.32522751910309133,-0.3687152874355457,0.8065414765793012,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.37967212888114743,-0.42623001504290287,-2.5360564765687625,-0.7578823782799877,-0.7239552599187892,0
0.25220049272708844,-1.5735920058846058,0.3362060901847455,-0.10115885313749257,-0.8875151110697495,1.0617867539482457,1.7496101475022634,-0.216926104546426,-0.67846359583741,0.7626976284195812,-0.9320143892374165,0.8648076189422095,0.15570708143992978,1.6314691941892778,3.977310265498893,2.7690176633849313,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.37967212888114743,-0.42623001504290287,0.15957367909376308,0.10253083781589857,0.1003436613964355,1
0.25220049272708844,1.1488641518051204,0.3362060901847455,-1.7436866231534796,-0.8875151110697495,0.08504925188071055,-0.05778754527941421,1.5413347385472567,-0.67846359583741,-0.8772324258614291,0.24198831185855807,-1.4507193750751477,0.15570708143992978,-1.1442943653688686,-0.6791456840737199,-1.1559347102263289,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.37967212888114743,-0.42623001504290287,0.8976628883823216,-1.2452190389057283,-1.2579821829839433,0
-1.5831199246433072,0.2413787659085449,0.3362060901847455,-1.4151810691502822,0.9633983665702748,-0.8916882501868245,-0.9614863916702531,-0.8503249653636185,2.5297116703660243,-0.8772324258614291,-0.9320143892374165,-0.9361578208490684,0.15570708143992978,-0.8177339465973219,-0.058284890797371494,-1.1559347102263289,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.4320056013721856,-0.42623001504290287,-0.43410677185576085,-0.1703517239287972,-0.1643697250418049,1
1.1698607014122862,1.1488641518051204,-1.0853364387843123,0.6653541062033014,-1.0109093429124179,0.08504925188071055,-0.9614863916702531,-0.2630339719725685,0.5246021289888778,-1.1505541015749308,0.24198831185855807,0.09296528760309035,0.9316033855643252,-0.32789331844000197,-0.058284890797371494,-0.5952272282818631,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0.37967212888114743,-0.42623001504290287,-0.1934255079572331,-0.10586401306446996,-0.10329753644737814,0
0.25220049272708844,1.1488641518051204,-1.0853364387843123,2.08887817355049,-0.8875151110697495,1.0617867539482457,-0.9614863916702531,-0.9478526665092378,1.7276678538151657,-0.8772324258614291,-0.9320143892374165,2.4084922816204473,2.483395993813116,0.48850772848886465,-0.3687152874355457,-0.8755809692540959,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0.37967212888114743,-0.42623001504290287,-1.605422256161423,-0.4614120296755188,-0.43975622501550904,0
0.25220049272708844,-1.5735920058846058,0.3362060901847455,-0.3201625558062908,-0.02375548817107146,-0.8916882501868245,-0.05778754527941421,-0.34568816749685155,-0.2774416875619807,1.5826626555600865,0.24198831185855807,0.35024606471613007,0.15570708143992978,0.651787937874638,0.8730062991171511,1.086895217551534,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.37967212888114743,2.346151056253851,-0.22551634314369662,0.10729167553071699,0.11032470924484994,0
1.1698607014122862,-0.6661066199880306,-1.0853364387843123,1.5413689168784945,-0.6407266473844129,-1.8684257522543597,0.8459113011114247,-0.525870064166754,0.12358022071344858,-0.3305890744344257,-0.9320143892374165,2.2798518930639275,0.15570708143992978,-0.32789331844000197,-0.6791456840737199,-0.3148734873096303,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.37967212888114743,-0.42623001504290287,0.33607327261936376,-0.15065916792660294,-0.15524593443890672,0
0.25220049272708844,1.1488641518051204,-1.0853364387843123,-0.10115885313749257,2.0739464531542895,1.0617867539482457,-0.9614863916702531,0.4188100214398336,-1.0794855041128393,-0.3305890744344257,-0.9320143892374165,0.7361672303856895,0.15570708143992978,1.4681889848035046,0.5625759024789769,1.9279564404682326,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0.37967212888114743,-0.42623001504290287,-0.2736525959234432,1.9975606500270853,2.0019297675310064,0
0.25220049272708844,-0.6661066199880306,0.3362060901847455,0.11784484953130571,-0.8875151110697495,0.08504925188071055,0.8459113011114247,-0.3388888506413835,0.5246021289888778,1.036019304133083,0.24198831185855807,-0.5502366551795089,0.15570708143992978,-0.32789331844000197,-0.3687152874355457,-0.0345197463373974,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.0261667362455191,-0.42623001504290287,1.1864804050604933,-0.04765195191512398,-0.06360982981110466,1
0.25220049272708844,0.2413787659085449,1.7577486191538032,0.33684855220010396,-0.7641208792270812,-0.8916882501868245,-0.9614863916702531,-0.4591517675224741,0.12358022071344858,-1.1505541015749308,0.24198831185855807,-0.035675100953429496,2.483395993813116,0.16194730971731802,-0.6791456840737199,0.8065414765793012,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.0261667362455191,-0.42623001504290287,-0.08110758480466206,-0.9727692805896508,-0.9720051652540069,0
-1.5831199246433072,0.2413787659085449,-1.0853364387843123,1.869874470881692,0.59321567104227,0.08504925188071055,0.8459113011114247,0.036348448319757636,0.12358022071344858,0.4893759527060795,0.24198831185855807,-0.29295587806646917,-0.6201892226844656,-0.4911735278257753,-0.058284890797371494,-0.3148734873096303,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0.37967212888114743,-0.42623001504290287,0.6730270420771794,0.09106154695747783,0.08201870098693914,0
1.1698607014122862,1.1488641518051204,-1.0853364387843123,2.08887817355049,-0.8875151110697495,-1.8684257522543597,-0.05778754527941421,-0.8199405181657458,0.5246021289888778,-1.1505541015749308,0.24198831185855807,3.308975001516086,-0.6201892226844656,-0.16461310905422863,-0.6791456840737199,-0.5952272282818631,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.37967212888114743,-0.42623001504290287,-0.6266517829744394,-1.0534871200272171,-1.0452737074388123,0
0.25220049272708844,-1.5735920058846058,-1.0853364387843123,0.33684855220010396,-0.8875151110697495,-0.8916882501868245,-0.9614863916702531,-0.8422507765977502,0.5246021289888778,-0.8772324258614291,0.24198831185855807,-0.5502366551795089,0.15570708143992978,-0.4911735278257753,-0.6791456840737199,-0.5952272282818631,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0.37967212888114743,-0.42623001504290287,0.576754536517789,-0.8044087468566025,-0.8124040368974383,0
0.25220049272708844,1.1488641518051204,0.3362060901847455,0.11784484953130571,-0.6407266473844129,0.08504925188071055,-0.05778754527941421,0.7532514192681666,-0.67846359583741,2.1293060069870897,0.24198831185855807,-0.6788770437360288,-0.6201892226844656,-0.32789331844000197,-0.3687152874355457,-0.3148734873096303,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.37967212888114743,2.346151056253851,1.475297921738665,0.3373266978420637,0.3177374911972371,0
0.25220049272708844,-1.5735920058846058,0.3362060901847455,-1.1961773664814839,2.4441291486822943,1.0617867539482457,-0.9614863916702531,-0.02420796742425439,-1.0794855041128393,1.855984331273588,-0.9320143892374165,-0.42159626662298905,-0.6201892226844656,-0.0013328996684553085,-0.6791456840737199,0.8065414765793012,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,-1.0261667362455191,2.346151056253851,-0.46619760704212176,-0.6706724874131268,-0.6646462738536828,0
-1.5831199246433072,0.2413787659085449,0.3362060901847455,-1.3056792178158831,2.4441291486822943,-1.8684257522543597,0.8459113011114247,-0.7296370911790612,-0.2774416875619807,-0.3305890744344257,0.24198831185855807,-0.6788770437360288,0.15570708143992978,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,-1.0261667362455191,-0.42623001504290287,0.031210338347908977,0.07483141838424144,0.074367723542162,0
-1.5831199246433072,-1.5735920058846058,-1.0853364387843123,1.869874470881692,-0.02375548817107146,0.08504925188071055,-0.05778754527941421,-0.03823155843865717,0.5246021289888778,2.1293060069870897,0.24198831185855807,1.6366499502813285,-0.6201892226844656,-0.4911735278257753,-0.3687152874355457,-0.5952272282818631,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-1.0261667362455191,2.346151056253851,0.8495266356026776,-1.2263920897607734,-1.2383878558620167,0
0.25220049272708844,-0.6661066199880306,1.7577486191538032,1.103361511540898,-1.0109093429124179,1.0617867539482457,-0.9614863916702531,-0.4175059517827325,2.128689762090595,-1.1505541015749308,-0.9320143892374165,0.6075268418291697,0.15570708143992978,0.16194730971731802,-0.3687152874355457,0.8065414765793012,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0.37967212888114743,-0.42623001504290287,1.3950708337725575,-1.2218476537602685,-1.2410474399533318,0
-0.6654597159581094,1.1488641518051204,-1.0853364387843123,-0.10115885313749257,0.09963874367159682,1.0617867539482457,0.8459113011114247,0.46385549560730915,-0.67846359583741,-0.6039107501479274,-0.9320143892374165,0.8648076189422095,-0.6201892226844656,1.794749403575051,0.5625759024789769,1.9279564404682326,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.37967212888114743,-0.42623001504290287,-0.8673330468728645,1.4528775351092411,1.4652397826575179,0
-0.6654597159581094,-0.6661066199880306,1.7577486191538032,0.7748559575377005,1.7037637576262845,-0.8916882501868245,-0.9614863916702531,2.7798727995011023,0.5246021289888778,0.21605427699257776,-0.9320143892374165,0.7361672303856895,0.15570708143992978,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,-1.0261667362455191,-0.42623001504290287,-1.6214676737546034,-0.7457638822786381,-0.7241369706331037,0
0.25220049272708844,-1.5735920058846058,0.3362060901847455,-0.2106607044718917,-0.8875151110697495,1.0617867539482457,-0.05778754527941421,0.7693997967999032,-1.0794855041128393,-0.3305890744344257,0.24198831185855807,0.6075268418291697,-0.6201892226844656,1.3049087754177313,-0.058284890797371494,1.086895217551534,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1.785510994007814,-0.42623001504290287,1.1222987346875664,-1.2302873206183496,-1.2461023016424153,0
1.1698607014122862,1.1488641518051204,0.3362060901847455,0.11784484953130571,-0.8875151110697495,2.038524256015781,0.8459113011114247,0.3863007877246271,0.12358022071344858,-1.1505541015749308,2.5899937140505074,0.2216056761596102,1.7074996896887207,0.16194730971731802,1.4938670923934996,0.24583399463483546,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,-1.0261667362455191,-0.42623001504290287,-1.0438326403983627,-0.38502222452415247,-0.37109565788267135,0
-0.6654597159581094,-1.5735920058846058,0.3362060901847455,0.33684855220010396,1.5803695257836163,-0.8916882501868245,-0.9614863916702531,-0.8881461653721593,-0.2774416875619807,0.21605427699257776,0.24198831185855807,0.8648076189422095,-0.6201892226844656,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.37967212888114743,-0.42623001504290287,1.4432070865522015,1.5706000676937908,1.5516506174622386,0
-1.5831199246433072,0.2413787659085449,-1.0853364387843123,-0.9771736638126857,-1.0109093429124179,-1.8684257522543597,-0.05778754527941421,-0.033132070797056164,-0.67846359583741,-0.057267398720923963,0.24198831185855807,-0.9361578208490684,-0.6201892226844656,-0.4911735278257753,-0.058284890797371494,-0.5952272282818631,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.37967212888114743,-0.42623001504290287,1.475297921738665,-0.719795676561457,-0.7399562359294357,0
-0.6654597159581094,0.2413787659085449,-1.0853364387843123,-0.6486681098094882,-0.8875151110697495,1.0617867539482457,0.8459113011114247,-0.9268172799876336,0.5246021289888778,1.3093409798465847,-0.9320143892374165,0.09296528760309035,-0.6201892226844656,-0.0013328996684553085,1.4938670923934996,0.8065414765793012,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.37967212888114743,2.346151056253851,-1.2363776515171438,0.48772588928739957,0.5047030359284571,1
1.1698607014122862,-1.5735920058846058,0.3362060901847455,0.22734670086570485,0.2230329755142651,0.08504925188071055,-0.9614863916702531,2.0211115341612187,-0.67846359583741,-1.1505541015749308,-0.9320143892374165,1.250728784611769,0.15570708143992978,2.284590031732371,-0.058284890797371494,1.086895217551534,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1.785510994007814,-0.42623001504290287,1.1543895698740299,2.264600365485418,2.2500092334608968,0
-1.5831199246433072,1.1488641518051204,0.3362060901847455,0.9938596602064987,1.3335810620982798,0.08504925188071055,0.8459113011114247,-0.5243827136046204,0.5246021289888778,-0.3305890744344257,0.24198831185855807,0.35024606471613007,-0.6201892226844656,0.32522751910309133,-0.6791456840737199,1.086895217551534,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0.37967212888114743,-0.42623001504290287,-1.733785596907277,1.1051199802133445,1.1289341136382824,0
-1.5831199246433072,0.2413787659085449,0.3362060901847455,1.4318670655440953,0.3464272073569334,1.0617867539482457,-0.9614863916702531,-0.34058867985525054,-0.67846359583741,-1.1505541015749308,-0.9320143892374165,-1.0647982094055883,0.15570708143992978,-0.6544537372115486,-0.6791456840737199,-0.5952272282818631,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,-1.0261667362455191,-0.42623001504290287,-0.883378464466045,0.8783309836166423,0.8906696345690835,1
0.25220049272708844,1.1488641518051204,0.3362060901847455,-0.6486681098094882,-0.02375548817107146,1.0617867539482457,-0.9614863916702531,2.0442717072001564,-0.2774416875619807,2.1293060069870897,0.24198831185855807,-0.42159626662298905,-0.6201892226844656,-0.32789331844000197,-0.3687152874355457,-0.0345197463373974,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.0261667362455191,2.346151056253851,-0.33783426629637026,0.45396722185506344,0.45860763568218277,0
